p,beta,classical_value,quantum_value,gap,classical_oracle_value,classical_oracle_abs_error,deterministic_strategy_count
0.66,0.2,0.79464,0.821402068443873,0.026762068443872966,0.79464,0.0,16
0.67,0.2,0.8026600000000002,0.8252504966944709,0.022590496694470774,0.8026600000000002,0.0,16
0.68,0.2,0.8105600000000001,0.8293321630208625,0.018772163020862487,0.8105600000000002,1.1102230246251565e-16,16
0.69,0.2,0.81834,0.8336470674230481,0.015307067423048104,0.81834,0.0,16
0.7,0.2,0.826,0.8381952099010275,0.012195209901027515,0.8260000000000001,1.1102230246251565e-16,16
0.71,0.2,0.83354,0.8429765904548006,0.009436590454800609,0.8335400000000001,1.1102230246251565e-16,16
0.72,0.2,0.8409599999999999,0.8479912090843675,0.007031209084367607,0.8409599999999999,0.0,16
0.73,0.2,0.84826,0.8532390657897282,0.0049790657897281765,0.84826,0.0,16
0.74,0.2,0.85544,0.858720160570883,0.003280160570882984,0.85544,0.0,16
0.75,0.2,0.8625,0.8644344934278313,0.001934493427831252,0.8625,0.0,16
0.76,0.2,0.86944,0.8703820643605735,0.0009420643605735357,0.86944,0.0,16
0.77,0.2,0.87626,0.8765628733691095,0.000302873369109502,0.87626,0.0,16
0.78,0.2,0.88296,0.8829769204534395,1.6920453439484007e-05,0.88296,0.0,16
0.79,0.2,0.88954,0.8895400000000001,1.1102230246251565e-16,0.8895400000000001,1.1102230246251565e-16,16
0.8,0.2,0.8960000000000001,0.8960000000000001,0.0,0.8960000000000001,0.0,16
0.81,0.2,0.9023400000000001,0.9023400000000001,0.0,0.90234,1.1102230246251565e-16,16
0.82,0.2,0.90856,0.90856,0.0,0.9085599999999999,1.1102230246251565e-16,16
0.83,0.2,0.91466,0.91466,0.0,0.91466,0.0,16
0.84,0.2,0.9206399999999999,0.92064,1.1102230246251565e-16,0.9206399999999999,0.0,16
0.85,0.2,0.9265,0.9265,0.0,0.9264999999999999,1.1102230246251565e-16,16
0.86,0.2,0.93224,0.93224,0.0,0.93224,0.0,16
0.87,0.2,0.93786,0.93786,0.0,0.93786,0.0,16
0.88,0.2,0.94336,0.94336,0.0,0.94336,0.0,16
0.89,0.2,0.94874,0.94874,0.0,0.94874,0.0,16
0.9,0.2,0.954,0.9540000000000001,1.1102230246251565e-16,0.9540000000000001,1.1102230246251565e-16,16
0.91,0.2,0.9591400000000001,0.9591400000000001,0.0,0.95914,1.1102230246251565e-16,16
0.92,0.2,0.96416,0.96416,0.0,0.96416,0.0,16
0.93,0.2,0.96906,0.96906,0.0,0.96906,0.0,16
0.94,0.2,0.97384,0.97384,0.0,0.97384,0.0,16
0.95,0.2,0.9785,0.9785,0.0,0.9785,0.0,16
0.96,0.2,0.98304,0.98304,0.0,0.98304,0.0,16
0.97,0.2,0.98746,0.98746,0.0,0.98746,0.0,16
0.98,0.2,0.99176,0.99176,0.0,0.99176,0.0,16
0.99,0.2,0.99594,0.99594,0.0,0.9959399999999999,1.1102230246251565e-16,16
1.0,0.2,1.0,1.0,0.0,1.0,0.0,16
0.0,0.21,1.0,1.0,0.0,1.0,0.0,16
0.01,0.21,0.9957419999999999,0.995742,1.1102230246251565e-16,0.9957419999999999,0.0,16
0.02,0.21,0.991368,0.991368,0.0,0.991368,0.0,16
0.03,0.21,0.9868779999999999,0.9868779999999999,0.0,0.986878,1.1102230246251565e-16,16
0.04,0.21,0.982272,0.982272,0.0,0.982272,0.0,16
0.05,0.21,0.9775499999999999,0.97755,1.1102230246251565e-16,0.97755,1.1102230246251565e-16,16
0.06,0.21,0.972712,0.972712,0.0,0.972712,0.0,16
0.07,0.21,0.9677579999999999,0.9677579999999999,0.0,0.967758,1.1102230246251565e-16,16
0.08,0.21,0.962688,0.962688,0.0,0.962688,0.0,16
0.09,0.21,0.9575020000000001,0.9575020000000001,0.0,0.9575020000000001,0.0,16
0.1,0.21,0.9522,0.9522,0.0,0.9522000000000002,1.1102230246251565e-16,16
0.11,0.21,0.946782,0.946782,0.0,0.946782,0.0,16
0.12,0.21,0.941248,0.9412480000000001,1.1102230246251565e-16,0.9412479999999999,1.1102230246251565e-16,16
0.13,0.21,0.935598,0.935598,0.0,0.935598,0.0,16
0.14,0.21,0.929832,0.929832,0.0,0.9298319999999999,1.1102230246251565e-16,16
0.15,0.21,0.92395,0.92395,0.0,0.9239499999999998,2.220446049250313e-16,16
0.16,0.21,0.9179519999999999,0.9179519999999999,0.0,0.9179519999999999,0.0,16
0.17,0.21,0.9118379999999999,0.9118379999999999,0.0,0.911838,1.1102230246251565e-16,16
0.18,0.21,0.9056080000000001,0.9056080000000001,0.0,0.9056080000000002,1.1102230246251565e-16,16
0.19,0.21,0.899262,0.899262,0.0,0.8992620000000002,2.220446049250313e-16,16
0.2,0.21,0.8928,0.8928,0.0,0.8928000000000003,2.220446049250313e-16,16
0.21,0.21,0.8862220000000001,0.8862220000000001,0.0,0.8862220000000001,0.0,16
0.22,0.21,0.8795280000000001,0.8796394905485994,0.00011149054859926899,0.8795280000000001,0.0,16
0.23,0.21,0.872718,0.8732813383012872,0.0005633383012871862,0.8727180000000001,1.1102230246251565e-16,16
0.24,0.21,0.865792,0.867154391590241,0.0013623915902409856,0.865792,0.0,16
0.25,0.21,0.85875,0.8612586504154607,0.002508650415460667,0.8587500000000001,1.1102230246251565e-16,16
0.26,0.21,0.851592,0.8555941147769462,0.004002114776946231,0.851592,0.0,16
0.27,0.21,0.8443179999999999,0.8501607846746977,0.005842784674697787,0.8443179999999999,0.0,16
0.28,0.21,0.836928,0.8449586601087151,0.008030660108715115,0.8369280000000001,1.1102230246251565e-16,16
0.29,0.21,0.829422,0.8399877410789983,0.010565741078998325,0.8294219999999999,1.1102230246251565e-16,16
0.3,0.21,0.8218,0.8352480275855474,0.013448027585547417,0.8217999999999999,1.1102230246251565e-16,16
0.31,0.21,0.814062,0.8307395196283625,0.016677519628362503,0.8140619999999998,1.1102230246251565e-16,16
0.32,0.21,0.806208,0.8264622172074434,0.02025421720744336,0.806208,0.0,16
0.33,0.21,0.798238,0.8224161203227903,0.02417812032279032,0.7982379999999999,1.1102230246251565e-16,16
0.34,0.21,0.790152,0.818601228974403,0.02844922897440305,0.7901519999999999,1.1102230246251565e-16,16
0.35,0.21,0.78195,0.8150175431622817,0.033067543162281665,0.78195,0.0,16
0.36,0.21,0.773632,0.8116650628864261,0.03803306288642616,0.7736320000000001,1.1102230246251565e-16,16
0.37,0.21,0.7669,0.8085437881468367,0.04164378814683667,0.7669000000000001,1.1102230246251565e-16,16
0.38,0.21,0.7644,0.8056537189435129,0.04125371894351293,0.7644000000000001,1.1102230246251565e-16,16
0.39,0.21,0.7621,0.8029948552764552,0.0408948552764552,0.7621,0.0,16
0.4,0.21,0.76,0.8005671971456633,0.04056719714566326,0.76,0.0,16
0.41,0.21,0.7581,0.7983707445511373,0.04027074455113733,0.7581,0.0,16
0.42,0.21,0.7564,0.7964054974928771,0.040005497492877184,0.7564000000000001,1.1102230246251565e-16,16
0.43,0.21,0.7549,0.794671455970883,0.03977145597088294,0.7549000000000001,1.1102230246251565e-16,16
0.44,0.21,0.7536,0.7931686199851546,0.039568619985154596,0.7536,0.0,16
0.45,0.21,0.7525000000000001,0.7918969895356922,0.03939698953569215,0.7525000000000001,0.0,16
0.46,0.21,0.7516,0.7908565646224957,0.039256564622495604,0.7516,0.0,16
0.47,0.21,0.7509,0.7900473452455651,0.03914734524556507,0.7509,0.0,16
0.48,0.21,0.7504,0.7894693314049003,0.03906933140490032,0.7504,0.0,16
0.49,0.21,0.7501,0.7891225231005015,0.03902252310050147,0.7501,0.0,16
0.5,0.21,0.75,0.7890069203323685,0.03900692033236852,0.75,0.0,16
0.51,0.21,0.7501,0.7891225231005015,0.03902252310050147,0.7501,0.0,16
0.52,0.21,0.7504,0.7894693314049003,0.03906933140490032,0.7504,0.0,16
0.53,0.21,0.7509,0.7900473452455651,0.03914734524556507,0.7509,0.0,16
0.54,0.21,0.7516,0.7908565646224957,0.039256564622495604,0.7516,0.0,16
0.55,0.21,0.7525,0.7918969895356922,0.03939698953569226,0.7525,0.0,16
0.56,0.21,0.7536,0.7931686199851546,0.039568619985154596,0.7536,0.0,16
0.57,0.21,0.7549,0.794671455970883,0.03977145597088294,0.7549,0.0,16
0.58,0.21,0.7564,0.7964054974928771,0.040005497492877184,0.7564,0.0,16
0.59,0.21,0.7581,0.7983707445511372,0.040270744551137216,0.7581,0.0,16
0.6,0.21,0.76,0.8005671971456633,0.04056719714566326,0.76,0.0,16
0.61,0.21,0.7621,0.8029948552764552,0.0408948552764552,0.7621,0.0,16
0.62,0.21,0.7644,0.8056537189435129,0.04125371894351293,0.7644000000000001,1.1102230246251565e-16,16
0.63,0.21,0.7669,0.8085437881468367,0.04164378814683667,0.7669000000000001,1.1102230246251565e-16,16
0.64,0.21,0.773632,0.8116650628864261,0.03803306288642616,0.7736320000000001,1.1102230246251565e-16,16
0.65,0.21,0.78195,0.8150175431622817,0.033067543162281665,0.78195,0.0,16
0.66,0.21,0.7901520000000001,0.818601228974403,0.02844922897440294,0.790152,1.1102230246251565e-16,16
0.67,0.21,0.798238,0.8224161203227903,0.02417812032279032,0.798238,0.0,16
0.68,0.21,0.806208,0.8264622172074435,0.02025421720744347,0.806208,0.0,16
0.69,0.21,0.814062,0.8307395196283625,0.016677519628362503,0.814062,0.0,16
0.7,0.21,0.8218,0.8352480275855474,0.013448027585547417,0.8218,0.0,16
0.71,0.21,0.829422,0.8399877410789983,0.010565741078998325,0.8294220000000001,1.1102230246251565e-16,16
0.72,0.21,0.836928,0.8449586601087151,0.008030660108715115,0.836928,0.0,16
0.73,0.21,0.8443179999999999,0.8501607846746977,0.005842784674697787,0.8443179999999999,0.0,16
0.74,0.21,0.851592,0.8555941147769462,0.004002114776946231,0.851592,0.0,16
0.75,0.21,0.85875,0.8612586504154607,0.002508650415460667,0.85875,0.0,16
0.76,0.21,0.865792,0.867154391590241,0.0013623915902409856,0.865792,0.0,16
0.77,0.21,0.872718,0.8732813383012872,0.0005633383012871862,0.8727179999999999,1.1102230246251565e-16,16
0.78,0.21,0.8795280000000001,0.8796394905485994,0.00011149054859926899,0.8795280000000001,0.0,16
0.79,0.21,0.8862220000000001,0.8862220000000001,0.0,0.8862220000000001,0.0,16
0.8,0.21,0.8928,0.8928,0.0,0.8928,0.0,16
0.81,0.21,0.899262,0.899262,0.0,0.899262,0.0,16
0.82,0.21,0.905608,0.905608,0.0,0.905608,0.0,16
0.83,0.21,0.9118379999999999,0.911838,1.1102230246251565e-16,0.911838,1.1102230246251565e-16,16
0.84,0.21,0.917952,0.9179519999999999,-1.1102230246251565e-16,0.9179519999999999,1.1102230246251565e-16,16
0.85,0.21,0.92395,0.92395,0.0,0.9239499999999999,1.1102230246251565e-16,16
0.86,0.21,0.929832,0.929832,0.0,0.929832,0.0,16
0.87,0.21,0.935598,0.935598,0.0,0.935598,0.0,16
0.88,0.21,0.941248,0.9412480000000001,1.1102230246251565e-16,0.941248,0.0,16
0.89,0.21,0.946782,0.946782,0.0,0.946782,0.0,16
0.9,0.21,0.9522,0.9522,0.0,0.9522,0.0,16
0.91,0.21,0.9575020000000001,0.9575020000000001,0.0,0.9575020000000001,0.0,16
0.92,0.21,0.962688,0.962688,0.0,0.962688,0.0,16
0.93,0.21,0.9677580000000001,0.9677580000000001,0.0,0.9677580000000001,0.0,16
0.94,0.21,0.972712,0.972712,0.0,0.972712,0.0,16
0.95,0.21,0.97755,0.97755,0.0,0.97755,0.0,16
0.96,0.21,0.982272,0.982272,0.0,0.982272,0.0,16
0.97,0.21,0.9868779999999999,0.986878,1.1102230246251565e-16,0.986878,1.1102230246251565e-16,16
0.98,0.21,0.991368,0.991368,0.0,0.9913679999999999,1.1102230246251565e-16,16
0.99,0.21,0.995742,0.995742,0.0,0.995742,0.0,16
1.0,0.21,1.0,1.0,0.0,1.0,0.0,16
0.0,0.22,1.0,1.0,0.0,1.0,0.0,16
0.01,0.22,0.995544,0.995544,0.0,0.995544,0.0,16
0.02,0.22,0.990976,0.990976,0.0,0.9909759999999999,1.1102230246251565e-16,16
0.03,0.22,0.9862960000000001,0.9862960000000001,0.0,0.986296,1.1102230246251565e-16,16
0.04,0.22,0.9815039999999999,0.9815039999999999,0.0,0.9815039999999999,0.0,16
0.05,0.22,0.9765999999999999,0.9766,1.1102230246251565e-16,0.9766,1.1102230246251565e-16,16
0.06,0.22,0.971584,0.971584,0.0,0.971584,0.0,16
0.07,0.22,0.966456,0.966456,0.0,0.9664559999999999,1.1102230246251565e-16,16
0.08,0.22,0.9612160000000001,0.9612160000000001,0.0,0.9612160000000001,0.0,16
0.09,0.22,0.955864,0.955864,0.0,0.955864,0.0,16
0.1,0.22,0.9504,0.9504000000000001,1.1102230246251565e-16,0.9504000000000001,1.1102230246251565e-16,16
0.11,0.22,0.944824,0.9448240000000001,1.1102230246251565e-16,0.9448240000000001,1.1102230246251565e-16,16
0.12,0.22,0.939136,0.939136,0.0,0.939136,0.0,16
0.13,0.22,0.9333359999999999,0.933336,1.1102230246251565e-16,0.933336,1.1102230246251565e-16,16
0.14,0.22,0.927424,0.927424,0.0,0.9274239999999999,1.1102230246251565e-16,16
0.15,0.22,0.9214,0.9214,0.0,0.9214,0.0,16
0.16,0.22,0.915264,0.915264,0.0,0.915264,0.0,16
0.17,0.22,0.909016,0.909016,0.0,0.9090159999999999,1.1102230246251565e-16,16
0.18,0.22,0.9026560000000001,0.902656,-1.1102230246251565e-16,0.9026560000000001,0.0,16
0.19,0.22,0.8961840000000001,0.8961840000000001,0.0,0.8961840000000001,0.0,16
0.2,0.22,0.8896000000000001,0.8896000000000001,0.0,0.8896000000000002,1.1102230246251565e-16,16
0.21,0.22,0.8829040000000001,0.8829199958424737,1.5995842473581767e-05,0.8829040000000001,0.0,16
0.22,0.22,0.876096,0.8763870895979298,0.0002910895979297834,0.876096,0.0,16
0.23,0.22,0.869176,0.8700834081338962,0.0009074081338962259,0.869176,0.0,16
0.24,0.22,0.862144,0.864008951450373,0.0018649514503730202,0.862144,0.0,16
0.25,0.22,0.855,0.8581637195473601,0.0031637195473601665,0.855,0.0,16
0.26,0.22,0.847744,0.8525477124248575,0.0048037124248574425,0.8477439999999999,1.1102230246251565e-16,16
0.27,0.22,0.840376,0.8471609300828651,0.0067849300828650705,0.840376,0.0,16
0.28,0.22,0.832896,0.8420033725213831,0.009107372521383161,0.8328960000000001,1.1102230246251565e-16,16
0.29,0.22,0.825304,0.8370750397404115,0.011771039740411493,0.825304,0.0,16
0.3,0.22,0.8176,0.8323759317399502,0.014775931739950177,0.8175999999999999,1.1102230246251565e-16,16
0.31,0.22,0.809784,0.827906048519999,0.0181220485199991,0.8097839999999998,1.1102230246251565e-16,16
0.32,0.22,0.8018559999999999,0.8236653900805584,0.02180939008055849,0.8018559999999999,0.0,16
0.33,0.22,0.793816,0.8196539564216279,0.025837956421627895,0.7938159999999999,1.1102230246251565e-16,16
0.34,0.22,0.7856639999999999,0.8158717475432078,0.030207747543207875,0.7856639999999998,1.1102230246251565e-16,16
0.35,0.22,0.7774000000000001,0.812318763445298,0.03491876344529787,0.7774,1.1102230246251565e-16,16
0.36,0.22,0.7696000000000001,0.8089950041278985,0.039395004127898425,0.7696000000000001,0.0,16
0.37,0.22,0.7669,0.8059004695910092,0.039000469591009224,0.7669000000000001,1.1102230246251565e-16,16
0.38,0.22,0.7644,0.8030351598346304,0.038635159834630395,0.7644,0.0,16
0.39,0.22,0.7621,0.8003990748587618,0.03829907485876183,0.7621,0.0,16
0.4,0.22,0.76,0.7979922146634036,0.037992214663403634,0.76,0.0,16
0.41,0.22,0.7581,0.7958145792485557,0.0377145792485557,0.7581,0.0,16
0.42,0.22,0.7564,0.793866168614218,0.03746616861421803,0.7564000000000001,1.1102230246251565e-16,16
0.43,0.22,0.7549,0.7921469827603906,0.03724698276039062,0.7549,0.0,16
0.44,0.22,0.7536,0.7906570216870736,0.03705702168707359,0.7536,0.0,16
0.45,0.22,0.7525000000000001,0.789396285394267,0.036896285394266926,0.7525000000000001,0.0,16
0.46,0.22,0.7516,0.7883647738819706,0.036764773881970525,0.7516,0.0,16
0.47,0.22,0.7509,0.7875624871501845,0.0366624871501845,0.7509,0.0,16
0.48,0.22,0.7504,0.7869894251989087,0.03658942519890873,0.7504,0.0,16
0.49,0.22,0.7501,0.7866455880281432,0.03654558802814323,0.7501,0.0,16
0.5,0.22,0.75,0.7865309756378881,0.0365309756378881,0.75,0.0,16
0.51,0.22,0.7501,0.7866455880281432,0.03654558802814323,0.7501,0.0,16
0.52,0.22,0.7504,0.7869894251989087,0.03658942519890873,0.7504000000000001,1.1102230246251565e-16,16
0.53,0.22,0.7509,0.7875624871501845,0.0366624871501845,0.7509,0.0,16
0.54,0.22,0.7516,0.7883647738819706,0.036764773881970525,0.7516,0.0,16
0.55,0.22,0.7525,0.7893962853942669,0.036896285394266926,0.7525,0.0,16
0.56,0.22,0.7536,0.7906570216870736,0.03705702168707359,0.7536,0.0,16
0.57,0.22,0.7549,0.7921469827603906,0.03724698276039062,0.7549,0.0,16
0.58,0.22,0.7564,0.793866168614218,0.03746616861421803,0.7564,0.0,16
0.59,0.22,0.7581,0.7958145792485556,0.03771457924855559,0.7581,0.0,16
0.6,0.22,0.76,0.7979922146634036,0.037992214663403634,0.76,0.0,16
0.61,0.22,0.7621,0.8003990748587618,0.03829907485876183,0.7621,0.0,16
0.62,0.22,0.7644,0.8030351598346304,0.038635159834630395,0.7644,0.0,16
0.63,0.22,0.7669,0.8059004695910092,0.039000469591009224,0.7669,0.0,16
0.64,0.22,0.7696000000000001,0.8089950041278985,0.039395004127898425,0.7696000000000001,0.0,16
0.65,0.22,0.7774000000000001,0.812318763445298,0.03491876344529787,0.7774000000000001,0.0,16
0.66,0.22,0.785664,0.8158717475432078,0.030207747543207764,0.785664,0.0,16
0.67,0.22,0.7938160000000001,0.819653956421628,0.025837956421627895,0.7938160000000001,0.0,16
0.68,0.22,0.8018560000000001,0.8236653900805584,0.021809390080558266,0.8018560000000001,0.0,16
0.69,0.22,0.809784,0.827906048519999,0.0181220485199991,0.809784,0.0,16
0.7,0.22,0.8176,0.8323759317399502,0.014775931739950177,0.8176,0.0,16
0.71,0.22,0.825304,0.8370750397404115,0.011771039740411493,0.825304,0.0,16
0.72,0.22,0.832896,0.8420033725213831,0.009107372521383161,0.832896,0.0,16
0.73,0.22,0.840376,0.8471609300828651,0.0067849300828650705,0.840376,0.0,16
0.74,0.22,0.847744,0.8525477124248575,0.0048037124248574425,0.847744,0.0,16
0.75,0.22,0.855,0.8581637195473601,0.0031637195473601665,0.855,0.0,16
0.76,0.22,0.862144,0.864008951450373,0.0018649514503730202,0.862144,0.0,16
0.77,0.22,0.869176,0.8700834081338962,0.0009074081338962259,0.869176,0.0,16
0.78,0.22,0.876096,0.8763870895979298,0.0002910895979297834,0.876096,0.0,16
0.79,0.22,0.8829040000000001,0.8829199958424736,1.5995842473470745e-05,0.8829040000000001,0.0,16
0.8,0.22,0.8896000000000001,0.8896000000000002,1.1102230246251565e-16,0.8896000000000001,0.0,16
0.81,0.22,0.8961840000000001,0.8961840000000001,0.0,0.8961840000000001,0.0,16
0.82,0.22,0.9026559999999999,0.902656,1.1102230246251565e-16,0.9026559999999999,0.0,16
0.83,0.22,0.909016,0.909016,0.0,0.909016,0.0,16
0.84,0.22,0.915264,0.915264,0.0,0.915264,0.0,16
0.85,0.22,0.9214,0.9214,0.0,0.9214,0.0,16
0.86,0.22,0.927424,0.927424,0.0,0.9274239999999999,1.1102230246251565e-16,16
0.87,0.22,0.9333359999999999,0.933336,1.1102230246251565e-16,0.933336,1.1102230246251565e-16,16
0.88,0.22,0.939136,0.939136,0.0,0.939136,0.0,16
0.89,0.22,0.944824,0.9448240000000001,1.1102230246251565e-16,0.944824,0.0,16
0.9,0.22,0.9504,0.9504000000000001,1.1102230246251565e-16,0.9504,0.0,16
0.91,0.22,0.955864,0.955864,0.0,0.955864,0.0,16
0.92,0.22,0.9612160000000001,0.961216,-1.1102230246251565e-16,0.961216,1.1102230246251565e-16,16
0.93,0.22,0.966456,0.9664560000000001,1.1102230246251565e-16,0.9664560000000001,1.1102230246251565e-16,16
0.94,0.22,0.971584,0.971584,0.0,0.971584,0.0,16
0.95,0.22,0.9766,0.9766,0.0,0.9766,0.0,16
0.96,0.22,0.9815039999999999,0.981504,1.1102230246251565e-16,0.981504,1.1102230246251565e-16,16
0.97,0.22,0.9862960000000001,0.9862960000000001,0.0,0.986296,1.1102230246251565e-16,16
0.98,0.22,0.990976,0.990976,0.0,0.990976,0.0,16
0.99,0.22,0.995544,0.995544,0.0,0.995544,0.0,16
1.0,0.22,1.0,1.0,0.0,1.0,0.0,16
0.0,0.23,1.0,1.0,0.0,1.0,0.0,16
0.01,0.23,0.9953460000000001,0.995346,-1.1102230246251565e-16,0.9953460000000001,0.0,16
0.02,0.23,0.9905839999999999,0.9905839999999999,0.0,0.9905839999999999,0.0,16
0.03,0.23,0.985714,0.985714,0.0,0.9857139999999999,1.1102230246251565e-16,16
0.04,0.23,0.980736,0.980736,0.0,0.980736,0.0,16
0.05,0.23,0.9756499999999999,0.9756499999999999,0.0,0.97565,1.1102230246251565e-16,16
0.06,0.23,0.970456,0.970456,0.0,0.970456,0.0,16
0.07,0.23,0.965154,0.9651539999999998,-1.1102230246251565e-16,0.965154,0.0,16
0.08,0.23,0.959744,0.959744,0.0,0.9597440000000002,1.1102230246251565e-16,16
0.09,0.23,0.954226,0.954226,0.0,0.954226,0.0,16
0.1,0.23,0.9486000000000001,0.9486000000000001,0.0,0.9486000000000001,0.0,16
0.11,0.23,0.942866,0.942866,0.0,0.942866,0.0,16
0.12,0.23,0.937024,0.937024,0.0,0.9370240000000001,1.1102230246251565e-16,16
0.13,0.23,0.931074,0.931074,0.0,0.9310740000000001,1.1102230246251565e-16,16
0.14,0.23,0.925016,0.9250160000000001,1.1102230246251565e-16,0.925016,0.0,16
0.15,0.23,0.91885,0.91885,0.0,0.91885,0.0,16
0.16,0.23,0.9125759999999999,0.9125759999999999,0.0,0.9125759999999999,0.0,16
0.17,0.23,0.9061939999999999,0.9061939999999999,0.0,0.906194,1.1102230246251565e-16,16
0.18,0.23,0.8997040000000001,0.8997040000000001,0.0,0.8997040000000001,0.0,16
0.19,0.23,0.8931060000000001,0.8931060000000001,0.0,0.8931060000000002,1.1102230246251565e-16,16
0.2,0.23,0.8864000000000001,0.8864000000000001,0.0,0.8864000000000001,0.0,16
0.21,0.23,0.879586,0.8796999096602474,0.00011390966024737992,0.879586,0.0,16
0.22,0.23,0.8726640000000001,0.8732219405340474,0.0005579405340473409,0.8726640000000001,0.0,16
0.23,0.23,0.865634,0.8669712685701703,0.001337268570170247,0.865634,0.0,16
0.24,0.23,0.858496,0.8609478937686159,0.002451893768615876,0.858496,0.0,16
0.25,0.23,0.8512500000000001,0.8551518161293843,0.003901816129384228,0.8512500000000001,0.0,16
0.26,0.23,0.843896,0.8495830356524756,0.005687035652475636,0.843896,0.0,16
0.27,0.23,0.8364339999999999,0.8442415523378897,0.007807552337889767,0.8364339999999999,0.0,16
0.28,0.23,0.828864,0.8391273661856264,0.010263366185626399,0.828864,0.0,16
0.29,0.23,0.821186,0.8342404771956862,0.013054477195686198,0.821186,0.0,16
0.3,0.23,0.8133999999999999,0.8295808853680686,0.01618088536806872,0.8133999999999999,0.0,16
0.31,0.23,0.8055059999999999,0.8251485907027739,0.019642590702773965,0.8055059999999998,1.1102230246251565e-16,16
0.32,0.23,0.797504,0.820943593199802,0.023439593199802045,0.797504,0.0,16
0.33,0.23,0.7893939999999999,0.8169658928591528,0.027571892859152847,0.7893939999999999,0.0,16
0.34,0.23,0.7811759999999999,0.8132154896808266,0.032039489680826705,0.7811759999999999,0.0,16
0.35,0.23,0.77285,0.8096923836648231,0.036842383664823064,0.77285,0.0,16
0.36,0.23,0.7696000000000001,0.8063965748111424,0.03679657481114229,0.7696000000000001,0.0,16
0.37,0.23,0.7669,0.8033280631197846,0.036428063119784526,0.7669000000000001,1.1102230246251565e-16,16
0.38,0.23,0.7644,0.8004868485907495,0.03608684859074951,0.7644000000000001,1.1102230246251565e-16,16
0.39,0.23,0.7621,0.7978729312240371,0.03577293122403713,0.7621,0.0,16
0.4,0.23,0.76,0.7954863110196477,0.03548631101964772,0.76,0.0,16
0.41,0.23,0.7581,0.7933269879775812,0.03522698797758117,0.7581000000000002,2.220446049250313e-16,16
0.42,0.23,0.7564,0.7913949620978373,0.03499496209783737,0.7564000000000001,1.1102230246251565e-16,16
0.43,0.23,0.7549,0.7896902333804162,0.0347902333804162,0.7549,0.0,16
